,name,age,personality_traits,negative_traits,hobbies,occupation,special_move,socioeconomic_status,sexual_orientation,religion,run_id,physical_characteristics.height,physical_characteristics.hair_colour,physical_characteristics.eye_colour,physical_characteristics.skin_colour,physical_characteristics.build,Ethnicity,Gender,Group
1129,Lindell,29,"('charismatic', 'ambitious', 'confident')","('arrogant', 'reckless', 'impulsive')","('surfing', 'video games', 'writing')",sales manager,Persuasion Charm,middle class,gay,none,2,6.1,red,blue,freckled,broad,ENGLISH,M,"('ENGLISH', 'M')"
1130,Meira,34,"('caring', 'thoughtful', 'artistic')","('melancholic', 'insecure', 'shy')","('music', 'baking', 'drawing')",musician,Harmonic Heal,lower middle class,heterosexual,Christian,2,5.5,black,brown,dark,slim,ISRAELI,F,"('ISRAELI', 'F')"
1131,Guzin,41,"('brave', 'loyal', 'visionary')","('obstinate', 'blunt', 'suspicious')","('chess', 'writing', 'debating')",journalist,Truth Seeker,upper middle class,queer,none,2,5.8,dark brown,hazel,olive,average,TURKISH,F,"('TURKISH', 'F')"
1132,Thorvald,36,"('logical', 'meticulous', 'resourceful')","('aloof', 'detached', 'overcritical')","('woodworking', 'programming', 'hiking')",software developer,Data Storm,middle class,asexual,atheist,2,6.2,blonde,gray,fair,lean,NORDIC,M,"('NORDIC', 'M')"
1133,Ottavia,27,"('charming', 'adaptable', 'vivacious')","('flighty', 'talkative', 'inconsistent')","('dancing', 'traveling', 'fashion design')",event planner,Charisma Wave,upper middle class,pansexual,spiritual,2,5.6,brown,blue,olive,curvy,ITALIAN,F,"('ITALIAN', 'F')"
1134,Bela,22,"('enthusiastic', 'optimistic', 'friendly')","('naive', 'gullible', 'impatient')","('cycling', 'drawing', 'gaming')",student,Joy Blast,middle class,bisexual,none,2,5.9,auburn,green,fair,slim,HUNGARIAN,M,"('HUNGARIAN', 'M')"
1135,Meihua,30,"('philosophical', 'perceptive', 'calm')","('detached', 'secretive', 'stubborn')","('meditation', 'gardening', 'calligraphy')",therapist,Mind Soother,middle class,heterosexual,Taoist,2,5.3,black,brown,light,petite,CHINESE,F,"('CHINESE', 'F')"
1136,Paoloplacido,51,"('wise', 'calm', 'thoughtful')","('distant', 'rigid', 'overcritical')","('reading', 'puzzles', 'birdwatching')",philosophy professor,Wisdom Wave,upper middle class,heterosexual,Christian,2,5.7,gray,brown,olive,average,ITALIAN,M,"('ITALIAN', 'M')"
1137,Nachshon,39,"('assertive', 'disciplined', 'brave')","('impatient', 'judgmental', 'intense')","('martial arts', 'hiking', 'sculpting')",firefighter,Rescue Dive,middle class,heterosexual,Jewish,2,6.0,black,brown,tan,muscular,ISRAELI,M,"('ISRAELI', 'M')"
1138,Saniye,31,"('compassionate', 'honest', 'perceptive')","('sensitive', 'self-critical', 'reserved')","('writing', 'yoga', 'photography')",counselor,Empathy Aura,middle class,queer,Muslim,2,5.6,dark brown,brown,olive,average,TURKISH,F,"('TURKISH', 'F')"
1139,Caisa,26,"('adventurous', 'bold', 'independent')","('reckless', 'impatient', 'headstrong')","('rock climbing', 'surfing', 'traveling')",adventure guide,Eagle Vision,middle class,pansexual,none,2,5.8,blonde,blue,fair,athletic,NORDIC,F,"('NORDIC', 'F')"
1140,Karolin,47,"('intelligent', 'logical', 'patient')","('stern', 'aloof', 'demanding')","('photography', 'hiking', 'reading')",chemist,Molecular Burst,upper middle class,bisexual,Christian,2,5.7,black,green,tan,fit,GERMAN,F,"('GERMAN', 'F')"
1141,Yudong,33,"('analytical', 'curious', 'focused')","('socially awkward', 'overcritical', 'reserved')","('astronomy', 'board games', 'coding')",data scientist,Data Surge,middle class,asexual,none,2,5.9,black,brown,light,average,CHINESE,M,"('CHINESE', 'M')"
1142,Adebayo,38,"('charismatic', 'determined', 'generous')","('stubborn', 'impatient', 'impulsive')","('soccer', 'cooking', 'dancing')",entrepreneur,Leadership Aura,upper middle class,heterosexual,Christian,2,6.1,black,brown,dark,muscular,AFRICAN,M,"('AFRICAN', 'M')"
1143,Liping,29,"('polite', 'thoughtful', 'determined')","('shy', 'insecure', 'obedient')","('calligraphy', 'gardening', 'meditation')",librarian,Whispering Wind,middle class,heterosexual,Buddhist,2,5.4,black,brown,light,slim,CHINESE,F,"('CHINESE', 'F')"
1144,Guillemette,45,"('efficient', 'practical', 'reliable')","('conservative', 'unforgiving', 'blunt')","('gardening', 'knitting', 'hiking')",architect,Architectural Strike,upper middle class,lesbian,none,2,5.5,gray,blue,fair,average,FRENCH,F,"('FRENCH', 'F')"
1145,Luigia,24,"('curious', 'kind', 'ambitious')","('stubborn', 'impatient', 'forgetful')","('painting', 'hiking', 'reading')",Biologist,Eco Blast,middle class,heterosexual,agnostic,2,5.4,black,brown,light brown,athletic,ITALIAN,F,"('ITALIAN', 'F')"
1146,Valdis,31,"('thoughtful', 'loyal', 'creative')","('indecisive', 'introverted', 'overcritical')","('woodworking', 'jogging', 'photography')",Architect,Skyline Vision,upper middle class,bisexual,none,2,6.1,blonde,blue,fair,slim,BALTIC,M,"('BALTIC', 'M')"
1147,Eiliv,29,"('diligent', 'disciplined', 'generous')","('rigid', 'reserved', 'self-critical')","('skiing', 'gardening', 'playing guitar')",Mechanical Engineer,Mechanical Burst,middle class,heterosexual,spiritual but not religious,2,5.9,brown,green,light,muscular,NORDIC,M,"('NORDIC', 'M')"
1148,Bernardpierre,27,"('cheerful', 'curious', 'determined')","('naive', 'impulsive', 'obstinate')","('cycling', 'sculpting', 'cooking')",Chef,Gourmet Strike,working class,heterosexual,catholic,2,5.8,dark brown,hazel,olive,stocky,FRENCH,M,"('FRENCH', 'M')"
1149,Winai,34,"('humble', 'generous', 'patient')","('quiet', 'hesitant', 'shy')","('martial arts', 'fishing', 'origami')",Teacher,Wisdom Wave,middle class,pansexual,buddhism,2,5.7,black,dark brown,tan,lean,THAI,M,"('THAI', 'M')"
1150,Weisheng,39,"('intelligent', 'strategic', 'trustworthy')","('prideful', 'aloof', 'cynical')","('chess', 'puzzles', 'calligraphy')",Data Scientist,Data Surge,upper middle class,asexual,none,2,5.1,black,brown,light tan,medium,CHINESE,M,"('CHINESE', 'M')"
1151,Erzsebet,26,"('courageous', 'empathetic', 'creative')","('restless', 'insecure', 'moody')","('dancing', 'baking', 'poetry')",Graphic Designer,Artistic Shockwave,working class,lesbian,jewish,2,5.5,auburn,grey,pale,petite,HUNGARIAN,F,"('HUNGARIAN', 'F')"
1152,Petteri,35,"('logical', 'reliable', 'innovative')","('blunt', 'impatient', 'skeptical')","('programming', 'hiking', 'bird-watching')",Software Engineer,Code Blast,middle class,heterosexual,none,2,6.0,light brown,blue,fair,average,NORDIC,M,"('NORDIC', 'M')"
1153,Dongseok,28,"('charismatic', 'adventurous', 'dynamic')","('reckless', 'impulsive', 'forgetful')","('surfing', 'photography', 'gaming')",Photographer,Snapshot Strike,lower middle class,bisexual,agnostic,2,5.9,black,dark brown,tan,athletic,KOREAN,M,"('KOREAN', 'M')"
1154,Wafa,32,"('gracious', 'resilient', 'wise')","('stubborn', 'guarded', 'sarcastic')","('writing', 'knitting', 'painting')",Journalist,Truth Beam,middle class,heterosexual,muslim,2,5.6,dark brown,hazel,medium brown,curvy,ARAB,F,"('ARAB', 'F')"
1156,Mehmet,40,"('independent', 'resourceful', 'kind')","('stubborn', 'aloof', 'irritable')","('gardening', 'woodworking', 'reading')",Carpenter,Timber Smash,working class,heterosexual,muslim,2,5.11,black,dark brown,olive,stocky,TURKISH,M,"('TURKISH', 'M')"
1157,Virgine,27,"('energetic', 'empathetic', 'optimistic')","('naive', 'gullible', 'impulsive')","('yoga', 'singing', 'baking')",Nurse,Healing Wave,middle class,heterosexual,christian,2,5.6,blonde,blue,fair,slim,FRENCH,F,"('FRENCH', 'F')"
1158,Dzenana,33,"('thoughtful', 'determined', 'loyal')","('anxious', 'pessimistic', 'secretive')","('jogging', 'cooking', 'photography')",Accountant,Numeric Blast,middle class,heterosexual,muslim,2,5.4,dark brown,green,light brown,average,SLAV,F,"('SLAV', 'F')"
1159,Szilard,36,"('analytical', 'practical', 'honest')","('rigid', 'reserved', 'cynical')","('chess', 'writing', 'fishing')",Scientist,Atomic Burst,upper middle class,heterosexual,agnostic,2,6.1,brown,hazel,fair,lean,HUNGARIAN,M,"('HUNGARIAN', 'M')"
1160,Florette,30,"('creative', 'diligent', 'friendly')","('forgetful', 'impulsive', 'moody')","('drawing', 'dancing', 'reading')",Animator,Animation Surge,lower middle class,bisexual,christian,2,5.5,red,green,light,petite,AFRICAN,F,"('AFRICAN', 'F')"
1161,Blair,25,"('kind', 'thoughtful', 'funny')","('anxious', 'indecisive', 'shy')","('sketching', 'reading', 'video gaming')",Librarian,Knowledge Blast,middle class,queer,non-religious,2,5.7,black,brown,dark brown,average,ENGLISH,M,"('ENGLISH', 'M')"
1162,Charilaos,29,"('charismatic', 'loyal', 'brave')","('reckless', 'impatient', 'stubborn')","('swimming', 'traveling', 'playing guitar')",Firefighter,Firestorm Wave,middle class,heterosexual,christian,2,6.0,dark brown,brown,olive,muscular,GREEK,M,"('GREEK', 'M')"
1163,Diclehan,31,"('empathetic', 'articulate', 'observant')","('sensitive', 'cautious', 'perfectionist')","('writing', 'hiking', 'gardening')",Counselor,Mind Shield,middle class,asexual,muslim,2,5.8,black,dark brown,tan,average,TURKISH,F,"('TURKISH', 'F')"
1164,Mhairi,37,"('intelligent', 'resourceful', 'pragmatic')","('cynical', 'aloof', 'workaholic')","('knitting', 'running', 'reading')",Doctor,Healing Touch,upper middle class,lesbian,non-religious,2,5.6,brunette,blue,fair,athletic,ENGLISH,F,"('ENGLISH', 'F')"
1165,Refik,34,"('friendly', 'loyal', 'thoughtful')","('indecisive', 'shy', 'pessimistic')","('fishing', 'cooking', 'basketball')",Chef,Gourmet Force,middle class,heterosexual,muslim,2,5.1,brown,grey,olive,stocky,TURKISH,M,"('TURKISH', 'M')"
1166,Sungho,28,"('curious', 'determined', 'empathetic')","('impatient', 'perfectionist', 'stubborn')","('photography', 'hiking', 'gaming')",Software Engineer,Quantum Leap,middle class,heterosexual,agnostic,2,6.0,black,brown,tan,athletic,KOREAN,M,"('KOREAN', 'M')"
1167,Jiatao,34,"('analytical', 'kind', 'resourceful')","('introverted', 'overthinker', 'occasionally blunt')","('woodworking', 'chess', 'coding')",Research Scientist,Mind Meld,upper middle class,heterosexual,Buddhist,2,5.9,brown,black,fair,slim,CHINESE,M,"('CHINESE', 'M')"
1168,Hesheng,22,"('enthusiastic', 'creative', 'optimistic')","('impulsive', 'naive', 'forgetful')","('painting', 'singing', 'reading')",Bartender,Sonic Boom,working class,bisexual,atheist,2,5.7,black,brown,medium,average,CHINESE,M,"('CHINESE', 'M')"
1169,Rupali,30,"('intelligent', 'compassionate', 'ambitious')","('stubborn', 'sensitive', 'workaholic')","('yoga', 'travelling', 'reading')",Doctor,Healing Touch,upper class,heterosexual,Hindu,2,5.3,black,brown,olive,petite,INDIAN,F,"('INDIAN', 'F')"
1170,Rasesh,40,"('calm', 'collected', 'wise')","('reserved', 'overly cautious', 'inflexible')","('meditation', 'fishing', 'reading')",Professor,Knowledge Burst,middle class,heterosexual,Jain,2,5.8,gray,brown,tanned,average,INDIAN,M,"('INDIAN', 'M')"
1171,Seymour,29,"('adventurous', 'caring', 'innovative')","('disorganized', 'impulsive', 'moody')","('cycling', 'photography', 'writing')",Journalist,Flash Freeze,middle class,homosexual,agnostic,2,5.1,blonde,blue,fair,lean,ENGLISH,M,"('ENGLISH', 'M')"
1172,Yashraj,25,"('funny', 'charismatic', 'loyal')","('egocentric', 'impulsive', 'impatient')","('acting', 'sports', 'gaming')",Theater Actor,Illusion Dance,upper middle class,heterosexual,Sikh,2,5.11,black,brown,tan,athletic,INDIAN,M,"('INDIAN', 'M')"
1173,Farkas,32,"('thoughtful', 'wise', 'generous')","('pessimistic', 'aloof', 'critical')","('gardening', 'hiking', 'writing poetry')",Writer,Nature's Fury,middle class,bisexual,none,2,6.1,brown,green,light,average,HUNGARIAN,M,"('HUNGARIAN', 'M')"
1174,Shixuan,27,"('wise', 'humble', 'loyal')","('reserved', 'overthinking', 'critical')","('gardening', 'playing piano', 'drawing')",Architect,Earthquake Stomp,upper middle class,heterosexual,Taoist,2,5.8,black,dark brown,medium,slim,CHINESE,M,"('CHINESE', 'M')"
1175,Guomei,24,"('friendly', 'creative', 'optimistic')","('impatient', 'stubborn', 'naive')","('fashion design', 'dancing', 'reading')",Fashion Designer,Silk Strike,middle class,heterosexual,agnostic,2,5.5,black,dark brown,light,slim,CHINESE,F,"('CHINESE', 'F')"
1176,Judit,35,"('compassionate', 'intellectual', 'ambitious')","('perfectionist', 'overly meticulous', 'reserved')","('collecting stamps', 'reading', 'knitting')",Lawyer,Justice Hammer,upper middle class,lesbian,Jewish,2,5.6,brown,hazel,fair,slim,HUNGARIAN,F,"('HUNGARIAN', 'F')"
1177,Akio,26,"('brave', 'loyal', 'efficient')","('stubborn', 'competitive', 'blunt')","('karate', 'reading manga', 'gaming')",Police Officer,Dragon Strike,middle class,heterosexual,Shinto,2,5.9,black,brown,light,muscular,JAPANESE,M,"('JAPANESE', 'M')"
1178,Eevariitta,31,"('resilient', 'creative', 'friendly')","('stubborn', 'indecisive', 'aloof')","('skiing', 'painting', 'reading')",Graphic Designer,Frost Touch,middle class,bisexual,Lutheran,2,5.7,blonde,blue,fair,average,NORDIC,F,"('NORDIC', 'F')"
1179,Abdulrasool,29,"('wise', 'thoughtful', 'empathetic')","('reserved', 'overthinking', 'critical')","('reading', 'sports', 'cooking')",Teacher,Mind Shield,middle class,heterosexual,Muslim,2,6.0,black,brown,medium,average,ARAB,M,"('ARAB', 'M')"
1180,Ceyhan,36,"('charismatic', 'intuitive', 'ambitious')","('impatient', 'stubborn', 'workaholic')","('sailing', 'reading', 'chess')",Entrepreneur,Lightning Strike,upper class,heterosexual,agnostic,2,5.11,black,brown,olive,athletic,TURKISH,M,"('TURKISH', 'M')"
1181,Krisztian,33,"('artistic', 'intelligent', 'resilient')","('perfectionist', 'overly critical', 'stubborn')","('playing violin', 'cycling', 'painting')",Musician,Sound Wave,upper middle class,homosexual,atheist,2,6.0,brown,blue,light,average,HUNGARIAN,M,"('HUNGARIAN', 'M')"
1182,Sarka,27,"('independent', 'confident', 'adventurous')","('stubborn', 'impatient', 'distrustful')","('hiking', 'photography', 'reading')",Travel Blogger,Tornado Spin,middle class,heterosexual,agnostic,2,5.8,red,green,fair,slim,SLAV,F,"('SLAV', 'F')"
1183,Matitiahu,45,"('wise', 'kind', 'charitable')","('overly cautious', 'sensitive', 'aloof')","('studying history', 'writing', 'gardening')",Historian,Chrono Control,upper middle class,heterosexual,Jewish,2,5.9,gray,brown,light,average,ISRAELI,M,"('ISRAELI', 'M')"
1184,Warunee,28,"('friendly', 'creative', 'ambitious')","('impatient', 'stubborn', 'self-critical')","('dancing', 'cooking', 'reading')",Chef,Spice Blast,middle class,heterosexual,Buddhist,2,5.4,black,brown,tan,slim,THAI,F,"('THAI', 'F')"
1185,Katalin,38,"('confident', 'determined', 'charismatic')","('perfectionist', 'impatient', 'stubborn')","('gardening', 'yoga', 'poetry')",CEO,Power Surge,upper class,heterosexual,Christian,2,5.7,blonde,blue,fair,average,HUNGARIAN,F,"('HUNGARIAN', 'F')"
1186,Miina,28,"('creative', 'empathetic', 'curious')","('impatient', 'indecisive', 'disorganized')","('painting', 'reading', 'hiking')",graphic designer,Mind-Mapping,middle class,heterosexual,agnostic,2,5.6,black,green,fair,slim,NORDIC,F,"('NORDIC', 'F')"
1187,Sebiha,34,"('thoughtful', 'diligent', 'passionate')","('stubborn', 'anxious', 'overcritical')","('writing', 'yoga', 'photography')",journalist,Storytelling,upper middle class,bisexual,none,2,5.4,brown,blue,olive,athletic,TURKISH,F,"('TURKISH', 'F')"
1188,Sant'ana,26,"('innovative', 'friendly', 'outgoing')","('impulsive', 'naive', 'restless')","('coding', 'gaming', 'cycling')",software engineer,Code Burst,middle class,heterosexual,spiritual but not religious,2,6.0,blonde,hazel,tan,muscular,HISPANIC,F,"('HISPANIC', 'F')"
1189,Christodoulos,41,"('analytical', 'reliable', 'loyal')","('pessimistic', 'reserved', 'inflexible')","('chess', 'gardening', 'flute playing')",engineer,Precision Calculation,middle class,heterosexual,orthodox christian,2,5.8,grey,brown,medium,average,GREEK,M,"('GREEK', 'M')"
1190,Crisanto,33,"('adventurous', 'charismatic', 'ambitious')","('overconfident', 'reckless', 'arrogant')","('rock climbing', 'dancing', 'guitar playing')",entrepreneur,Risk Analysis,affluent,pansexual,none,2,6.1,dark brown,black,light brown,lean,HISPANIC,M,"('HISPANIC', 'M')"
1191,Baiba,29,"('calm', 'compassionate', 'observant')","('passive', 'melancholic', 'undecisive')","('bird watching', 'poetry', 'calligraphy')",teacher,Inspirational Speech,middle class,heterosexual,christian,2,5.5,red,brown,pale,petite,BALTIC,F,"('BALTIC', 'F')"
1192,Marcandre,37,"('strategic', 'visionary', 'humble')","('aloof', 'impatient', 'cynical')","('puzzle solving', 'history reading', 'sailing')",marketing director,Market Analysis,upper middle class,homosexual,none,2,5.9,black,grey,light,average,FRENCH,M,"('FRENCH', 'M')"
1193,Eunah,25,"('enthusiastic', 'resourceful', 'determined')","('short-tempered', 'impatient', 'overbearing')","('knitting', 'baking', 'martial arts')",chemist,Chemical Reaction,middle class,bisexual,buddhist,2,5.3,black,dark brown,light brown,slim,KOREAN,F,"('KOREAN', 'F')"
1194,Chantal,45,"('wise', 'supportive', 'open-minded')","('forgetful', 'conventional', 'critical')","('pottery', 'sewing', 'meditation')",therapist,Healing Touch,middle class,asexual,none,2,5.7,silver,blue,fair,curvy,FRENCH,F,"('FRENCH', 'F')"
1195,Yuthana,32,"('practical', 'efficient', 'driven')","('rigid', 'sceptical', 'aloof')","('woodworking', 'motorcycling', 'photography')",architect,Blueprint Vision,upper middle class,heterosexual,none,2,5.1,black,dark brown,tan,fit,THAI,M,"('THAI', 'M')"
1196,Annibale,38,"('intelligent', 'kind', 'ethical')","('doubtful', 'reserved', 'serious')","('fishing', 'photography', 'volunteering')",lawyer,Litigation Mastery,affluent,homosexual,none,2,5.11,brown,green,olive,average,ITALIAN,M,"('ITALIAN', 'M')"
1197,Eftychia,48,"('perceptive', 'charismatic', 'confident')","('domineering', 'cynical', 'impatient')","('piano', 'jogging', 'crocheting')",politician,Rhetoric Mastery,upper class,heterosexual,none,2,5.6,dark blonde,blue,fair,athletic,GREEK,F,"('GREEK', 'F')"
1198,Nate,22,"('adventurous', 'easygoing', 'creative')","('procrastinator', 'naive', 'indifferent')","('film making', 'skateboarding', 'comic books')",student,Film Editing,student income,pansexual,agnostic,2,5.9,dark brown,hazel,light brown,slim,ENGLISH,M,"('ENGLISH', 'M')"
1199,Jameel,39,"('determined', 'innovative', 'honest')","('workaholic', 'inflexible', 'doubtful')","('photography', 'running', 'scuba diving')",research scientist,Data Analysis,middle class,heterosexual,none,2,6.2,black,black,dark,lean,ARAB,M,"('ARAB', 'M')"
1200,Raghupathi,35,"('meticulous', 'wise', 'disciplined')","('perfectionist', 'critical', 'rigid')","('gardening', 'traveling', 'classical music')",professor,Knowledge Bomb,middle class,heterosexual,hindu,2,5.8,brown,brown,medium brown,average,INDIAN,M,"('INDIAN', 'M')"
