,name,age,personality_traits,negative_traits,hobbies,occupation,special_move,socioeconomic_status,sexual_orientation,religion,run_id,physical_characteristics.height,physical_characteristics.hair_colour,physical_characteristics.eye_colour,physical_characteristics.skin_colour,physical_characteristics.build,Ethnicity,Gender,Group
963,Tuncay,45,"('hospitable', 'traditional', 'family-oriented')","('prone to gossip', 'short-tempered', 'superstitious')","('barbecuing', 'folk dancing', 'watching soccer')",kebab shop owner,kebab carving,working class,heterosexual,muslim,2,5ft 11in,grey,brown,olive,heavyset,TURKISH,M,"('TURKISH', 'M')"
964,Halsey,28,"('innovative', 'non-conformist', 'intense')","('cynical', 'thrill-seeking', 'emotionally guarded')","('urban exploration', 'mixed martial arts', 'slam poetry')",freelance journalist,parkour,middle class,fluid,agnostic,2,5ft 8in,brown,hazel,tan,muscular,ENGLISH,M,"('ENGLISH', 'M')"
965,Hyunhee,28,"('Curious', 'Empathetic', 'Adaptable')","('Indecisive', 'Impatient', 'Procrastinator')","('Gardening', 'Yoga', 'Playing the guitar')",Graphic Designer,Creative Problem Solving,Middle Class,Heterosexual,Agnostic,2,5.5,Black,Brown,Light,Slim,KOREAN,F,"('KOREAN', 'F')"
966,Vincenza,42,"('Confident', 'Ambitious', 'Charismatic')","('Stubborn', 'Workaholic', 'Blunt')","('Cooking', 'Traveling', 'Learning new languages')",Marketing Manager,Persuasive Negotiation,Upper Middle Class,Bisexual,Catholic,2,5.7,Brown,Green,Olive,Athletic,ITALIAN,F,"('ITALIAN', 'F')"
967,Kresimir,35,"('Analytical', 'Resourceful', 'Calm')","('Overly cautious', 'Reserved', 'Perfectionist')","('Chess', 'Hiking', 'Photography')",Software Engineer,Strategic Planning,Middle Class,Homosexual,Atheist,2,6.0,Blond,Blue,Fair,Lean,SLAV,M,"('SLAV', 'M')"
968,Miklos,52,"('Wise', 'Patient', 'Compassionate')","('Overprotective', 'Resistant to change', 'Indulgent')","('Woodworking', 'Fishing', 'Volunteering')",Teacher,Mentoring,Middle Class,Heterosexual,Protestant,2,5.9,Gray,Hazel,Light,Average,HUNGARIAN,M,"('HUNGARIAN', 'M')"
969,Giedre,26,"('Adventurous', 'Independent', 'Spontaneous')","('Impulsive', 'Commitment-phobic', 'Disorganized')","('Rock climbing', 'Painting', 'Attending music festivals')",Freelance Writer,Adaptability,Lower Middle Class,Pansexual,Spiritual,2,5.4,Red,Green,Fair,Petite,BALTIC,F,"('BALTIC', 'F')"
970,Nathalie,39,"('Organized', 'Reliable', 'Nurturing')","('Overworked', 'Perfectionist', 'Sensitive')","('Baking', 'Knitting', 'Attending book clubs')",Nurse,Multitasking,Middle Class,Heterosexual,Jewish,2,5.6,Blond,Blue,Light,Curvy,FRENCH,F,"('FRENCH', 'F')"
971,Heejeong,31,"('Creative', 'Passionate', 'Sociable')","('Moody', 'Disorganized', 'Procrastinator')","('Dancing', 'Photography', 'Attending art exhibitions')",Fashion Designer,Trend Setting,Upper Middle Class,Bisexual,Buddhist,2,5.8,Black,Brown,Tan,Slim,KOREAN,F,"('KOREAN', 'F')"
972,Alajos,47,"('Hardworking', 'Loyal', 'Practical')","('Stubborn', 'Judgmental', 'Inflexible')","('Gardening', 'Watching sports', 'Collecting stamps')",Accountant,Problem Solving,Middle Class,Heterosexual,Catholic,2,5.11,Brown,Brown,Light,Stocky,HUNGARIAN,M,"('HUNGARIAN', 'M')"
973,Nilce,24,"('Energetic', 'Optimistic', 'Friendly')","('Naive', 'Impulsive', 'Easily distracted')","('Surfing', 'Playing the ukulele', 'Volunteering at animal shelters')",Social Media Influencer,Spreading Positivity,Middle Class,Heterosexual,Christian,2,5.3,Brown,Brown,Tan,Petite,HISPANIC,F,"('HISPANIC', 'F')"
974,Ikumi,37,"('Disciplined', 'Focused', 'Principled')","('Workaholic', 'Perfectionistic', 'Aloof')","('Martial arts', 'Calligraphy', 'Tea ceremonies')",Lawyer,Persuasive Argument,Upper Middle Class,Asexual,Shinto,2,5.5,Black,Brown,Light,Fit,JAPANESE,F,"('JAPANESE', 'F')"
975,Cyrille,35,"('Analytical', 'Curious', 'Loyal')","('Impatient', 'Stubborn', 'Blunt')","('Painting', 'Hiking', 'Cooking')",Software Engineer,Debugging Code,Middle Class,Heterosexual,Agnostic,2,5.8,Brown,Hazel,Olive,Slim,FRENCH,M,"('FRENCH', 'M')"
976,Claartje,28,"('Empathetic', 'Creative', 'Adventurous')","('Disorganized', 'Indecisive', 'Sensitive')","('Photography', 'Yoga', 'Traveling')",Graphic Designer,Rapid Prototyping,Middle Class,Bisexual,Atheist,2,5.5,Blonde,Blue,Fair,Average,DUTCH,F,"('DUTCH', 'F')"
977,Efrossini,42,"('Pragmatic', 'Diligent', 'Honest')","('Workaholic', 'Inflexible', 'Serious')","('Reading', 'Gardening', 'Chess')",Accountant,Tax Optimization,Upper Middle Class,Heterosexual,Greek Orthodox,2,5.4,Black,Brown,Olive,Curvy,GREEK,F,"('GREEK', 'F')"
978,Olivier,24,"('Charismatic', 'Ambitious', 'Quick-witted')","('Impulsive', 'Arrogant', 'Sarcastic')","('Basketball', 'Filmmaking', 'Dancing')",Marketing Coordinator,Viral Campaign,Working Class,Homosexual,Spiritual,2,6.2,Black,Dark Brown,Brown,Athletic,FRENCH,M,"('FRENCH', 'M')"
979,Ticiane,39,"('Kind', 'Patient', 'Responsible')","('Shy', 'Anxious', 'Perfectionist')","('Baking', 'Knitting', 'Swimming')",Nurse Practitioner,Wound Dressing,Middle Class,Heterosexual,Catholic,2,5.6,Dark Brown,Brown,Tan,Fit,HISPANIC,F,"('HISPANIC', 'F')"
980,Wanjiku,29,"('Driven', 'Extroverted', 'Optimistic')","('Bossy', 'Flaky', 'Loud')","('Running', 'Karaoke', 'Volunteering')",NGO Founder,Grant Writing,Upper Middle Class,Asexual,Protestant,2,5.8,Black,Dark Brown,Dark Brown,Muscular,AFRICAN,F,"('AFRICAN', 'F')"
981,Yoann,33,"('Imaginative', 'Sensitive', 'Independent')","('Moody', 'Aloof', 'Overly Critical')","('Writing Poetry', 'Playing Guitar', 'Thrifting')",Freelance Journalist,Insightful Interviewing,Working Class,Pansexual,Agnostic,2,5.9,Dark Blonde,Green,Light,Lean,FRENCH,M,"('FRENCH', 'M')"
982,Hisanaga,61,"('Disciplined', 'Wise', 'Gentle')","('Rigid', 'Slow', 'Quiet')","('Calligraphy', 'Meditation', 'Bonsai')",Retired Teacher,Haiku Composition,Middle Class,Heterosexual,Buddhist,2,5.5,Grey,Brown,Light,Frail,JAPANESE,M,"('JAPANESE', 'M')"
983,Fieke,22,"('Energetic', 'Caring', 'Open-minded')","('Naive', 'Messy', 'Indulgent')","('Camping', 'Playing Video Games', 'Attending Festivals')",University Student,Power Napping,Upper Middle Class,Questioning,Agnostic,2,5.2,Red,Blue,Pale,Petite,DUTCH,F,"('DUTCH', 'F')"
984,Kamaleldin,45,"('Honorable', 'Diplomatic', 'Perceptive')","('Suspicious', 'Frugal', 'Old-fashioned')","('Collecting Antiques', 'Playing Backgammon', 'Listening to Classical Music')",Architect,Contract Negotiation,Upper Middle Class,Heterosexual,Muslim,2,5.7,Black,Dark Brown,Light Brown,Average,ARAB,M,"('ARAB', 'M')"
985,Eduardas,27,"('curious', 'analytical', 'ambitious')","('impatient', 'stubborn', 'blunt')","('reading', 'hiking', 'photography')",Software Engineer,Rapid Code Refactoring,middle class,heterosexual,agnostic,2,5.9,brown,green,light,slim,BALTIC,M,"('BALTIC', 'M')"
986,Liriane,32,"('empathetic', 'creative', 'adaptable')","('indecisive', 'sensitive', 'disorganized')","('painting', 'gardening', 'yoga')",Graphic Designer,Instant Mood Booster,upper middle class,bisexual,spiritual,2,5.5,black,brown,dark,average,HISPANIC,F,"('HISPANIC', 'F')"
987,Afroditi,45,"('confident', 'charismatic', 'independent')","('workaholic', 'intimidating', 'impatient')","('cooking', 'traveling', 'wine tasting')",Marketing Executive,Powerpoint Domination,upper class,heterosexual,orthodox christian,2,5.7,blonde,blue,olive,athletic,GREEK,F,"('GREEK', 'F')"
988,Ratnakar,39,"('patient', 'compassionate', 'wise')","('reserved', 'indecisive', 'perfectionist')","('meditation', 'chess', 'volunteering')",Physician,Instant Diagnosis,upper middle class,heterosexual,hindu,2,5.11,black,brown,brown,slim,INDIAN,M,"('INDIAN', 'M')"
989,Roelie,23,"('adventurous', 'optimistic', 'spontaneous')","('impulsive', 'naive', 'easily distracted')","('surfing', 'dancing', 'vlogging')",Travel Blogger,Instant Language Learning,middle class,pansexual,atheist,2,5.6,red,green,fair,slim,DUTCH,F,"('DUTCH', 'F')"
990,Zwi,61,"('disciplined', 'loyal', 'traditional')","('stubborn', 'judgmental', 'inflexible')","('fishing', 'woodworking', 'collecting antiques')",Retired Army Officer,Tactical Planning,middle class,heterosexual,jewish,2,5.1,gray,blue,light,muscular,ISRAELI,M,"('ISRAELI', 'M')"
991,Creasie,29,"('innovative', 'determined', 'resourceful')","('competitive', 'impatient', 'workaholic')","('coding', 'gaming', 'robotics')",Robotics Engineer,Rapid Prototyping,upper middle class,lesbian,agnostic,2,5.4,purple,brown,light,petite,AFRICAN,F,"('AFRICAN', 'F')"
992,Gionni,36,"('charming', 'witty', 'artistic')","('moody', 'impulsive', 'unreliable')","('acting', 'playing guitar', 'poetry')",Musician,Instant Crowd Pleaser,lower middle class,heterosexual,catholic,2,5.8,black,brown,olive,slim,ITALIAN,M,"('ITALIAN', 'M')"
993,Mustafa,42,"('honest', 'generous', 'reliable')","('stubborn', 'possessive', 'jealous')","('playing soccer', 'watching movies', 'cooking')",Restaurant Owner,Secret Recipe Reveal,middle class,heterosexual,muslim,2,5.11,black,brown,tan,average,TURKISH,M,"('TURKISH', 'M')"
994,Yehiel,55,"('wise', 'patient', 'spiritual')","('indecisive', 'passive', 'naive')","('studying religious texts', 'volunteering', 'gardening')",Rabbi,Instant Conflict Resolution,middle class,heterosexual,jewish,2,5.7,gray,blue,light,average,ISRAELI,M,"('ISRAELI', 'M')"
995,Stamatina,28,"('ambitious', 'analytical', 'empathetic')","('impatient', 'stubborn', 'perfectionist')","('painting', 'hiking', 'cooking')",software engineer,problem-solving,middle class,bisexual,agnostic,2,5.6,brown,brown,olive,slim,GREEK,F,"('GREEK', 'F')"
996,Heliana,42,"('creative', 'intuitive', 'passionate')","('disorganized', 'impulsive', 'sensitive')","('writing', 'dancing', 'gardening')",graphic designer,artistic vision,working class,heterosexual,spiritual,2,5.8,black,green,brown,curvy,HISPANIC,F,"('HISPANIC', 'F')"
997,Soonyoung,35,"('charismatic', 'adaptable', 'resourceful')","('workaholic', 'competitive', 'impatient')","('photography', 'traveling', 'boxing')",sales manager,persuasion,upper middle class,gay,buddhist,2,5.1,black,brown,tan,athletic,KOREAN,F,"('KOREAN', 'F')"
998,Gaetane,51,"('compassionate', 'patient', 'wise')","('indecisive', 'shy', 'self-critical')","('reading', 'knitting', 'volunteering')",nurse,healing,middle class,heterosexual,catholic,2,5.4,gray,blue,fair,average,FRENCH,F,"('FRENCH', 'F')"
999,Surapon,23,"('curious', 'energetic', 'optimistic')","('naive', 'impulsive', 'easily distracted')","('gaming', 'skateboarding', 'anime')",college student,quick learning,working class,asexual,atheist,2,5.7,black,brown,tan,slim,THAI,M,"('THAI', 'M')"
1000,Orsolya,39,"('independent', 'intellectual', 'sarcastic')","('cynical', 'blunt', 'commitment-phobic')","('chess', 'debate', 'wine tasting')",lawyer,logical argument,upper class,lesbian,agnostic,2,5.9,blonde,blue,fair,fit,HUNGARIAN,F,"('HUNGARIAN', 'F')"
1001,Yongyuth,46,"('disciplined', 'loyal', 'practical')","('stubborn', 'strict', 'workaholic')","('fishing', 'woodworking', 'football')",police officer,leadership,middle class,heterosexual,buddhist,2,5.11,black,brown,tan,muscular,THAI,M,"('THAI', 'M')"
1002,Diedre,62,"('warm', 'nurturing', 'traditional')","('worrier', 'nosy', 'technophobic')","('baking', 'gardening', 'church choir')",retired teacher,grandmotherly wisdom,middle class,heterosexual,protestant,2,5.3,white,hazel,fair,plump,BALTIC,F,"('BALTIC', 'F')"
1003,Prasong,32,"('hard-working', 'humble', 'diligent')","('risk-averse', 'passive', 'overly deferential')","('badminton', 'karaoke', 'cooking')",accountant,attention to detail,middle class,heterosexual,buddhist,2,5.5,black,brown,tan,average,THAI,M,"('THAI', 'M')"
1004,Sureyya,29,"('adventurous', 'confident', 'free-spirited')","('blunt', 'impulsive', 'commitment-phobic')","('rock climbing', 'motorcycles', 'tattooing')",freelance photographer,daring stunts,working class,pansexual,spiritual,2,5.7,red,green,fair,athletic,TURKISH,F,"('TURKISH', 'F')"
1005,Prabhdeep,35,"('Inquisitive', 'Compassionate', 'Determined')","('Impatient', 'Stubborn', 'Worrisome')","('Hiking', 'Photography', 'Cooking')",Software Engineer,Problem Solver,Middle Class,Heterosexual,Sikhism,2,5.8,Black,Brown,Brown,Athletic,INDIAN,M,"('INDIAN', 'M')"
1006,Almagrazia,27,"('Creative', 'Optimistic', 'Adaptable')","('Disorganized', 'Impulsive', 'Sensitive')","('Painting', 'Dancing', 'Gardening')",Graphic Designer,Artistic Vision,Working Class,Bisexual,Christianity,2,5.5,Brown,Hazel,Olive,Slender,ITALIAN,F,"('ITALIAN', 'F')"
1007,Branko,42,"('Analytical', 'Independent', 'Loyal')","('Cynical', 'Aloof', 'Inflexible')","('Chess', 'Reading', 'Woodworking')",Accountant,Strategic Thinker,Middle Class,Heterosexual,Agnostic,2,6.0,Salt and Pepper,Blue,Fair,Stocky,SLAV,M,"('SLAV', 'M')"
1008,Giacomo,29,"('Charismatic', 'Ambitious', 'Resourceful')","('Arrogant', 'Impatient', 'Manipulative')","('Soccer', 'Traveling', 'Wine Tasting')",Sales Manager,Persuasive Communicator,Upper Middle Class,Heterosexual,Catholicism,2,5.11,Dark Brown,Green,Olive,Fit,ITALIAN,M,"('ITALIAN', 'M')"
1009,Branimir,38,"('Disciplined', 'Protective', 'Practical')","('Rigid', 'Mistrustful', 'Stoic')","('Boxing', 'Motorcycling', 'Carpentry')",Police Officer,Protector,Working Class,Heterosexual,Orthodox Christianity,2,6.2,Blond,Gray,Fair,Muscular,SLAV,M,"('SLAV', 'M')"
1010,Marianthi,31,"('Empathetic', 'Nurturing', 'Patient')","('Overly Sensitive', 'Indecisive', 'Anxious')","('Yoga', 'Baking', 'Volunteering')",Nurse,Healer,Middle Class,Heterosexual,Greek Orthodox,2,5.6,Light Brown,Brown,Olive,Curvy,GREEK,F,"('GREEK', 'F')"
1011,Ceslovas,45,"('Serious', 'Hardworking', 'Honest')","('Stubborn', 'Blunt', 'Workaholic')","('Fishing', 'Gardening', 'Watching Sports')",Construction Worker,Tireless Worker,Working Class,Heterosexual,Catholicism,2,5.9,Bald,Blue,Fair,Stocky,BALTIC,M,"('BALTIC', 'M')"
1012,Mehrangiz,24,"('Curious', 'Passionate', 'Imaginative')","('Naive', 'Impulsive', 'Disorganized')","('Writing Poetry', 'Playing Guitar', 'Stargazing')",University Student,Creative Thinker,Middle Class,Pansexual,Islam,2,5.4,Black,Dark Brown,Olive,Petite,ARAB,F,"('ARAB', 'F')"
1013,Ijeoma,39,"('Confident', 'Assertive', 'Resilient')","('Stubborn', 'Impatient', 'Sarcastic')","('Running', 'Debate', 'Reading')",Lawyer,Persuasive Arguer,Upper Middle Class,Heterosexual,Christianity,2,5.8,Dark Brown,Brown,Dark,Athletic,AFRICAN,F,"('AFRICAN', 'F')"
1014,Dattatraya,52,"('Wise', 'Spiritual', 'Calm')","('Detached', 'Stubborn', 'Aloof')","('Meditation', 'Yoga', 'Teaching')",Philosophy Professor,Enlightened Perspective,Middle Class,Asexual,Hinduism,2,5.1,Gray,Brown,Brown,Slender,INDIAN,M,"('INDIAN', 'M')"
1015,Wakaba,32,"('curious', 'empathetic', 'resolute')","('impatient', 'stubborn', 'sarcastic')","('hiking', 'photography', 'cooking')",environmental scientist,analytical thinking,middle class,heterosexual,agnostic,2,5.6,black,brown,light brown,slim,JAPANESE,F,"('JAPANESE', 'F')"
1016,Hansgerhard,51,"('adaptable', 'reliable', 'calm')","('forgetful', 'indecisive', 'inflexible')","('gardening', 'chess', 'reading')",accountant,mental math,upper middle class,homosexual,protestant,2,5.11,blonde,blue,fair,average,GERMAN,M,"('GERMAN', 'M')"
1017,Vaishali,28,"('creative', 'optimistic', 'independent')","('insecure', 'impulsive', 'disorganized')","('dancing', 'painting', 'yoga')",graphic designer,artistic vision,middle class,bisexual,hindu,2,5.3,dark brown,hazel,brown,curvy,INDIAN,F,"('INDIAN', 'F')"
1018,Mojisola,42,"('charismatic', 'ambitious', 'decisive')","('workaholic', 'controlling', 'impatient')","('golfing', 'wine tasting', 'traveling')",sales manager,persuasion,upper class,heterosexual,christian,2,5.9,black,dark brown,dark brown,athletic,AFRICAN,F,"('AFRICAN', 'F')"
1019,Orapin,24,"('introverted', 'observant', 'compassionate')","('shy', 'sensitive', 'indecisive')","('reading', 'bird watching', 'knitting')",librarian,eidetic memory,lower middle class,asexual,buddhist,2,5.1,black,dark brown,tan,petite,THAI,F,"('THAI', 'F')"
1020,Gertwolfhard,58,"('disciplined', 'intelligent', 'assertive')","('critical', 'stubborn', 'pushy')","('woodworking', 'military history', 'running')",retired army officer,tactical planning,middle class,heterosexual,catholic,2,6.1,gray,blue,light,muscular,GERMAN,M,"('GERMAN', 'M')"
1021,Ronni,19,"('adventurous', 'friendly', 'idealistic')","('naive', 'impulsive', 'procrastinator')","('skateboarding', 'video games', 'parkour')",college student,adaptability,lower middle class,questioning,atheist,2,5.8,dyed blue,green,pale,skinny,ISRAELI,F,"('ISRAELI', 'F')"
1022,Radmila,47,"('practical', 'loyal', 'thrifty')","('pessimistic', 'resentful', 'inflexible')","('sudoku', 'soap operas', 'bargain hunting')",factory worker,task efficiency,working class,heterosexual,orthodox christian,2,5.5,brown,brown,olive,stout,SLAV,F,"('SLAV', 'F')"
1023,Stacey,35,"('confident', 'articulate', 'energetic')","('gossipy', 'sarcastic', 'impatient')","('reality TV', 'brunch', 'shopping')",public relations specialist,networking,upper middle class,heterosexual,spiritual but not religious,2,5.7,blonde,blue,tanned,fit,ENGLISH,F,"('ENGLISH', 'F')"
1024,Vlastimir,62,"('serious', 'principled', 'analytical')","('judgmental', 'uncompromising', 'pessimistic')","('economics', 'political debates', 'chess')",retired professor,rhetorical argument,middle class,heterosexual,agnostic,2,5.1,white,gray,pale,thin,SLAV,M,"('SLAV', 'M')"
1025,Devorah,35,"('analytical', 'empathetic', 'witty')","('stubborn', 'impatient', 'workaholic')","('painting', 'hiking', 'chess')",software engineer,problem solving,middle class,heterosexual,agnostic,2,5.6,brown,hazel,olive,athletic,ISRAELI,F,"('ISRAELI', 'F')"
1026,Rezso,28,"('adventurous', 'charismatic', 'adaptable')","('impulsive', 'sarcastic', 'rebellious')","('rock climbing', 'photography', 'cooking')",freelance journalist,storytelling,working class,bisexual,buddhist,2,5.9,black,brown,tan,slim,HUNGARIAN,M,"('HUNGARIAN', 'M')"
1027,Irja,42,"('compassionate', 'introspective', 'observant')","('indecisive', 'shy', 'sensitive')","('writing poetry', 'gardening', 'volunteering')",therapist,empathetic listening,middle class,homosexual,spiritual,2,5.4,blonde,blue,fair,curvy,NORDIC,F,"('NORDIC', 'F')"
1028,Paschalis,55,"('ambitious', 'disciplined', 'rational')","('controlling', 'pessimistic', 'aloof')","('golfing', 'reading non-fiction', 'wine tasting')",corporate executive,strategic planning,upper class,heterosexual,orthodox christian,2,6.1,salt and pepper,grey,light,average,GREEK,M,"('GREEK', 'M')"
1029,Cristobal,22,"('energetic', 'optimistic', 'curious')","('naive', 'disorganized', 'people-pleaser')","('dancing', 'video games', 'traveling')",college student,infectious laughter,working class,pansexual,catholic,2,5.8,dark brown,green,brown,stocky,HISPANIC,M,"('HISPANIC', 'M')"
1030,Shmouel,68,"('wise', 'patient', 'faithful')","('frugal', 'no-nonsense', 'resistant to change')","('studying religious texts', 'woodworking', 'spending time with grandkids')",retired rabbi,sage advice,middle class,heterosexual,orthodox judaism,2,5.5,white,brown,pale,frail,ISRAELI,M,"('ISRAELI', 'M')"
